x,t=9.00e+03s,t=2.16e+04s,t=8.28e+04s,t=1.09e+05s,t=1.72e+05s,t=2.44e+05s,t=3.60e+05s
2.742484969939880043e-04,-3.459949046944619596e-77,-2.020954705350837775e-67,1.503151372547787372e-30,3.506505149600045650e-13,8.155893298271442383e+12,9.879319528719044608e+18,6.458686268202791936e+18
2.758416833667335115e-04,-3.409155913872466000e-77,-1.969579812922351700e-67,1.496127465448377675e-30,3.468246960853990202e-13,8.094290462183541016e+12,9.849807048496005120e+18,6.439497170676076544e+18
2.774348697394789644e-04,-3.359001988423649612e-77,-1.919510930713891650e-67,1.489077392064926248e-30,3.430400224181809759e-13,8.033140613808294922e+12,9.820291739473434624e+18,6.420306051763429376e+18
2.790280561122244715e-04,-3.309479979357790313e-77,-1.870714858376139990e-67,1.482002487617925992e-30,3.392960551340485591e-13,7.972440311776570312e+12,9.790773611043973120e+18,6.401112917465740288e+18
2.806212424849699786e-04,-3.260582673932683602e-77,-1.823159239552559119e-67,1.474904061961802881e-30,3.355923600321823100e-13,7.912186140195411133e+12,9.761252672596801536e+18,6.381917773788626944e+18
2.822144288577154315e-04,-3.212302937098437621e-77,-1.776812540424050892e-67,1.467783399964836346e-30,3.319285074867869075e-13,7.852374708453993164e+12,9.731728933505959936e+18,6.362720626738136064e+18
2.838076152304609386e-04,-3.164633710699537214e-77,-1.731644028799072653e-67,1.460641761883952842e-30,3.283040723991389284e-13,7.793002651032666016e+12,9.702202403146262528e+18,6.343521482320499712e+18
2.854008016032064457e-04,-3.117568012684868769e-77,-1.687623753735296163e-67,1.453480383734462652e-30,3.247186341501311453e-13,7.734066627306583984e+12,9.672673090894307328e+18,6.324320346543602688e+18
2.869939879759518986e-04,-3.071098936325458096e-77,-1.644722525679316057e-67,1.446300477654803338e-30,3.211717765533075105e-13,7.675563321351997070e+12,9.643141006114017280e+18,6.305117225414907904e+18
2.885871743486974057e-04,-3.025219649439995731e-77,-1.602911897111204078e-67,1.439103232266348344e-30,3.176630878083853387e-13,7.617489441768245117e+12,9.613606158159046656e+18,6.285912124946214912e+18
2.901803607214429128e-04,-2.979923393628020428e-77,-1.562164143681146081e-67,1.431889813028351520e-30,3.141921604552601981e-13,7.559841721481400391e+12,9.584068556383635456e+18,6.266705051148511232e+18
2.917735470941884199e-04,-2.935203483510657674e-77,-1.522452245825570830e-67,1.424661362588074680e-30,3.107585913284866924e-13,7.502616917559994141e+12,9.554528210137458688e+18,6.247496010031510528e+18
2.933667334669338728e-04,-2.891053305978886367e-77,-1.483749870850631545e-67,1.417419001126175442e-30,3.073619815122312465e-13,7.445811811027121094e+12,9.524985128765245440e+18,6.228285007609790464e+18
2.949599198396793799e-04,-2.847466319449240092e-77,-1.446031355471151265e-67,1.410163826697399145e-30,3.040019362956925039e-13,7.389423206685570312e+12,9.495439321599307776e+18,6.209072049896488960e+18
2.965531062124248871e-04,-2.804436053126887377e-77,-1.409271688793446295e-67,1.402896915566651034e-30,3.006780651289830756e-13,7.333447932927594727e+12,9.465890797972527104e+18,6.189857142907411456e+18
2.981462925851703400e-04,-2.761956106275994665e-77,-1.373446495730749406e-67,1.395619322540491450e-30,2.973899815794698117e-13,7.277882841556037109e+12,9.436339567210481664e+18,6.170640292658669568e+18
2.997394789579158471e-04,-2.720020147497308339e-77,-1.338532020840211740e-67,1.388332081294107287e-30,2.941373032885641669e-13,7.222724807603247070e+12,9.406785638636804096e+18,6.151421505167087616e+18
3.013326653306613542e-04,-2.678621914012927800e-77,-1.304505112570833174e-67,1.381036204693866897e-30,2.909196519289652827e-13,7.167970729155920898e+12,9.377229021565749248e+18,6.132200786453614592e+18
3.029258517034068071e-04,-2.637755210958137670e-77,-1.271343207911777114e-67,1.373732685115421148e-30,2.877366531623412980e-13,7.113617527180107422e+12,9.347669725305569280e+18,6.112978142538016768e+18
3.045190380761523142e-04,-2.597413910680259998e-77,-1.239024317430979377e-67,1.366422494757500044e-30,2.845879365974517659e-13,7.059662145340660156e+12,9.318107759166087168e+18,6.093753579440047104e+18
3.061122244488978213e-04,-2.557591952044481597e-77,-1.207527010694080692e-67,1.359106585951410686e-30,2.814731357487064296e-13,7.006101549829418945e+12,9.288543132450945024e+18,6.074527103180993536e+18
3.077054108216433284e-04,-2.518283339746554496e-77,-1.176830402054026676e-67,1.351785891466292098e-30,2.783918879951486459e-13,6.952932729191717773e+12,9.258975854456395776e+18,6.055298719783668736e+18
3.092985971943887813e-04,-2.479482143632308910e-77,-1.146914136801919438e-67,1.344461324810202771e-30,2.753438345398689587e-13,6.900152694152348633e+12,9.229405934471391232e+18,6.036068435271944192e+18
3.108917835671342884e-04,-2.441182498023931553e-77,-1.117758377669914364e-67,1.337133780527063690e-30,2.723286203698364533e-13,6.847758477450454102e+12,9.199833381775920128e+18,6.016836255673019392e+18
3.124849699398797955e-04,-2.403378601052933744e-77,-1.089343791677261653e-67,1.329804134489544602e-30,2.693458942161493047e-13,6.795747133668161133e+12,9.170258205649064960e+18,5.997602187012373504e+18
3.140781563126252484e-04,-2.366064713999740648e-77,-1.061651537310703045e-67,1.322473244187919097e-30,2.663953085146939687e-13,6.744115739061697266e+12,9.140680415364247552e+18,5.978366235315922944e+18
3.156713426853707555e-04,-2.329235160639833781e-77,-1.034663252030774838e-67,1.315141949014929320e-30,2.634765193672152371e-13,6.692861391394337891e+12,9.111100020192822272e+18,5.959128406611696640e+18
3.172645290581162627e-04,-2.292884326596414547e-77,-1.008361040095716856e-67,1.307811070546766981e-30,2.605891865027904424e-13,6.641981209771275391e+12,9.081517029398514688e+18,5.939888706931154944e+18
3.188577154308617698e-04,-2.257006658699474529e-77,-9.827274606949118756e-68,1.300481412820145970e-30,2.577329732396998335e-13,6.591472334477681641e+12,9.051931452239268864e+18,5.920647142302560256e+18
3.204509018036072227e-04,-2.221596664351261414e-77,-9.577455163839739059e-68,1.293153762605571846e-30,2.549075464476963063e-13,6.541331926814019531e+12,9.022343297969997824e+18,5.901403718758657024e+18
3.220440881763527298e-04,-2.186648910898040051e-77,-9.333986418138506290e-68,1.285828889676827300e-30,2.521125765106620149e-13,6.491557168934441406e+12,8.992752575842616320e+18,5.882158442331279360e+18
3.236372745490982369e-04,-2.152158025008121434e-77,-9.096706927464306561e-68,1.278507547076745397e-30,2.493477372896580266e-13,6.442145263686128906e+12,8.963159295098379264e+18,5.862911319052468224e+18
3.252304609218436898e-04,-2.118118692056066788e-77,-8.865459353493949960e-68,1.271190471379284267e-30,2.466127060863520734e-13,6.393093434449114258e+12,8.933563464976100352e+18,5.843662354956306432e+18
3.268236472945891969e-04,-2.084525655513024177e-77,-8.640090357631985611e-68,1.263878382947985574e-30,2.439071636068269269e-13,6.344398924980243164e+12,8.903965094710347776e+18,5.824411556078830592e+18
3.284168336673347040e-04,-2.051373716343153932e-77,-8.420450499332836556e-68,1.256571986190848988e-30,2.412307939257663147e-13,6.296058999257071289e+12,8.874364193531458560e+18,5.805158928457469952e+18
3.300100200400801569e-04,-2.018657732406043556e-77,-8.206394137007575183e-68,1.249271969811650506e-30,2.385832844510100999e-13,6.248070941318578125e+12,8.844760770662953984e+18,5.785904478129420288e+18
3.316032064128256640e-04,-1.986372617865084482e-77,-7.997779331449822743e-68,1.241979007057786434e-30,2.359643258884762498e-13,6.200432055112194336e+12,8.815154835319452672e+18,5.766648211133633536e+18
3.331963927855711711e-04,-1.954513342601757399e-77,-7.794467751716732403e-68,1.234693755964656514e-30,2.333736122074503496e-13,6.153139664339505859e+12,8.785546396713955328e+18,5.747390133510074368e+18
3.347895791583166782e-04,-1.923074931635742901e-77,-7.596324583402481286e-68,1.227416859596641716e-30,2.308108406062300921e-13,6.106191112303360352e+12,8.755935464056207360e+18,5.728130251297138688e+18
3.363827655310621311e-04,-1.892052464550825249e-77,-7.403218439243667870e-68,1.220148946284728723e-30,2.282757114781316074e-13,6.059583761759223633e+12,8.726322046551728128e+18,5.708868570536991744e+18
3.379759519038076383e-04,-1.861441074926511011e-77,-7.215021271997104050e-68,1.212890629860808789e-30,2.257679283778417561e-13,6.013314994761168945e+12,8.696706153396511744e+18,5.689605097272707072e+18
3.395691382765531454e-04,-1.831235949775338794e-77,-7.031608289532499908e-68,1.205642509888695975e-30,2.232871979881266340e-13,5.967382212516757812e+12,8.667087793784050688e+18,5.670339837547686912e+18
3.411623246492985983e-04,-1.801432328985791106e-77,-6.852857872083499631e-68,1.198405171891930113e-30,2.208332300868793752e-13,5.921782835238326172e+12,8.637466976906050560e+18,5.651072797407215616e+18
3.427555110220441054e-04,-1.772025504770766135e-77,-6.678651491602275476e-68,1.191179187578363260e-30,2.184057375145127066e-13,5.876514301995704102e+12,8.607843711941613568e+18,5.631803982894784512e+18
3.443486973947896125e-04,-1.743010821121572653e-77,-6.508873633164313212e-68,1.183965115061614076e-30,2.160044361416896397e-13,5.831574070568932617e+12,8.578218008066320384e+18,5.612533400056056832e+18
3.459418837675350654e-04,-1.714383673267375545e-77,-6.343411718371140092e-68,1.176763499079399934e-30,2.136290448373873013e-13,5.786959617303379883e+12,8.548589874454378496e+18,5.593261054939547648e+18
3.475350701402805725e-04,-1.686139507140021204e-77,-6.182156030700169601e-68,1.169574871208806315e-30,2.112792854372926918e-13,5.742668436967352539e+12,8.518959320275290112e+18,5.573986953593973760e+18
3.491282565130260796e-04,-1.658273818844253147e-77,-6.024999642752385633e-68,1.162399750078519069e-30,2.089548827125275941e-13,5.698698042612525391e+12,8.489326354693579776e+18,5.554711102069464064e+18
3.507214428857715867e-04,-1.630782154133189576e-77,-5.871838345349371140e-68,1.155238641578063323e-30,2.066555643386955650e-13,5.655045965428944336e+12,8.459690986869054464e+18,5.535433506417264640e+18
3.523146292585170396e-04,-1.603660107889067077e-77,-5.722570578432808847e-68,1.148092039064098259e-30,2.043810608652506052e-13,5.611709754601787109e+12,8.430053225955367936e+18,5.516154172688696320e+18
3.539078156312625467e-04,-1.576903323609162658e-77,-5.577097363720557581e-68,1.140960423563786688e-30,2.021311056851842509e-13,5.568686977175772461e+12,8.400413081102436352e+18,5.496873106934185984e+18
3.555010020040080538e-04,-1.550507492896888162e-77,-5.435322239074796366e-68,1.133844263975291255e-30,1.999054350050266455e-13,5.525975217917031250e+12,8.370770561453166592e+18,5.477590315208867840e+18
3.570941883767535067e-04,-1.524468354957949490e-77,-5.297151194538501820e-68,1.126744017265427239e-30,1.977037878151582580e-13,5.483572079175845703e+12,8.341125676148708352e+18,5.458305803565706240e+18
3.586873747494990139e-04,-1.498781696101559879e-77,-5.162492609997957459e-68,1.119660128664516957e-30,1.955259058604290926e-13,5.441475180748167969e+12,8.311478434319483904e+18,5.439019578058752000e+18
3.602805611222445210e-04,-1.473443349246666797e-77,-5.031257194430055962e-68,1.112593031858472051e-30,1.933715336110840279e-13,5.399682159740908203e+12,8.281828845096452096e+18,5.419731644746217472e+18
3.618737474949900281e-04,-1.448449193433097890e-77,-4.903357926693889311e-68,1.105543149178140790e-30,1.912404182339885532e-13,5.358190670438668945e+12,8.252176917604247552e+18,5.400442009685597184e+18
3.634669338677354810e-04,-1.423795153337627921e-77,-4.778709997827554770e-68,1.098510891785970134e-30,1.891323095641522279e-13,5.316998384168130859e+12,8.222522660963191808e+18,5.381150678933656576e+18
3.650601202404809881e-04,-1.399477198794879052e-77,-4.657230754811804764e-68,1.091496659859995169e-30,1.870469600765482226e-13,5.276102989167952148e+12,8.192866084287844352e+18,5.361857658549475328e+18
3.666533066132264952e-04,-1.375491344323047187e-77,-4.538839645763343156e-68,1.084500842775207244e-30,1.849841248582260379e-13,5.235502190456333984e+12,8.163207196687228928e+18,5.342562954593680384e+18
3.682464929859719481e-04,-1.351833648654361758e-77,-4.423458166521314996e-68,1.077523819282326899e-30,1.829435615807110165e-13,5.195193709698814453e+12,8.133546007271013376e+18,5.323266573127502848e+18
3.698396793587174552e-04,-1.328500214270266291e-77,-4.311009808591640413e-68,1.070565957684020122e-30,1.809250304726907214e-13,5.155175285081774414e+12,8.103882525135299584e+18,5.303968520212123648e+18
3.714328657314629623e-04,-1.305487186941272776e-77,-4.201420008414716390e-68,1.063627616008590172e-30,1.789282942929864668e-13,5.115444671182326172e+12,8.074216759377702912e+18,5.284668801910204416e+18
3.730260521042084152e-04,-1.282790755271417545e-77,-4.094616097922732431e-68,1.056709142181167205e-30,1.769531183038016688e-13,5.075999638840610352e+12,8.044548719090014208e+18,5.265367424286864384e+18
3.746192384769539223e-04,-1.260407150247301018e-77,-3.990527256353874837e-68,1.049810874192451761e-30,1.749992702442498945e-13,5.036837975033401367e+12,8.014878413359597568e+18,5.246064393406603264e+18
3.762124248496994294e-04,-1.238332644791653971e-77,-3.889084463291534385e-68,1.042933140265017359e-30,1.730665203041562996e-13,4.997957482748579102e+12,7.985205851268384768e+18,5.226759715335029760e+18
3.778056112224449366e-04,-1.216563553321393526e-77,-3.790220452897247432e-68,1.036076259017221257e-30,1.711546410981313926e-13,4.959355980859990234e+12,7.955531041895625728e+18,5.207453396139109376e+18
3.793987975951903895e-04,-1.195096231310109781e-77,-3.693869669307111462e-68,1.029240539624756122e-30,1.692634076399114218e-13,4.921031304000411133e+12,7.925853994313177088e+18,5.188145441885202432e+18
3.809919839679358966e-04,-1.173927074854952793e-77,-3.599968223162060556e-68,1.022426281979848396e-30,1.673925973169673786e-13,4.882981302446057617e+12,7.896174717588730880e+18,5.168835858640566272e+18
3.825851703406814037e-04,-1.153052520247886355e-77,-3.508453849243240763e-68,1.015633776848179026e-30,1.655419898653752215e-13,4.845203841985304688e+12,7.866493220785040384e+18,5.149524652476829696e+18
3.841783567134268566e-04,-1.132469043551234160e-77,-3.419265865184276340e-68,1.008863306023505716e-30,1.637113673449474205e-13,4.807696803802582031e+12,7.836809512961139712e+18,5.130211829464217600e+18
3.857715430861723637e-04,-1.112173160177503394e-77,-3.332345131233141108e-68,1.002115142480054656e-30,1.619005141146203714e-13,4.770458084356110352e+12,7.807123603172793344e+18,5.110897395672536064e+18
3.873647294589178708e-04,-1.092161424473444342e-77,-3.247634011036966454e-68,9.953895505226955808e-31,1.601092168080999995e-13,4.733485595261975586e+12,7.777435500468005888e+18,5.091581357172656128e+18
3.889579158316633237e-04,-1.072430429308279658e-77,-3.165076333423689506e-68,9.886867859349292219e-31,1.583372643097562664e-13,4.696777263171567383e+12,7.747745213891693568e+18,5.072263720037693440e+18
3.905511022044088308e-04,-1.052976805666088527e-77,-3.084617355155271509e-68,9.820070961247150065e-31,1.565844477307695048e-13,4.660331029654120117e+12,7.718052752484571136e+18,5.052944490341491712e+18
3.921442885771543379e-04,-1.033797222242293943e-77,-3.006203724627799942e-68,9.753507202681757929e-31,1.548505603855224754e-13,4.624144851082239258e+12,7.688358125282195456e+18,5.033623674159635456e+18
3.937374749498998450e-04,-1.014888385044209014e-77,-2.929783446494335641e-68,9.687178894511997809e-31,1.531353977682387496e-13,4.588216698515098633e+12,7.658661341315901440e+18,5.014301277567593472e+18
3.953306613226452979e-04,-9.962470369956123551e-78,-2.855305847187109055e-68,9.621088268089644716e-31,1.514387575298601736e-13,4.552544557580881836e+12,7.628962409614461952e+18,4.994977306640627712e+18
3.969238476953908050e-04,-9.778699575453029204e-78,-2.782721541316164367e-68,9.555237476634208624e-31,1.497604394551661921e-13,4.517126428362984375e+12,7.599261339200343040e+18,4.975651767456070656e+18
3.985170340681363122e-04,-9.597539622796032053e-78,-2.711982398922214446e-68,9.489628596587576703e-31,1.481002454401291473e-13,4.481960325286502930e+12,7.569558139090733056e+18,4.956324666091326464e+18
4.001102204408817651e-04,-9.418959025387670919e-78,-2.643041513561936573e-68,9.424263628948683540e-31,1.464579794695036369e-13,4.447044277008873047e+12,7.539852818298397696e+18,4.936996008625974272e+18
4.017034068136272722e-04,-9.242926650372501562e-78,-2.575853171204579240e-68,9.359144500588556188e-31,1.448334475946482390e-13,4.412376326302768555e+12,7.510145385831374848e+18,4.917665801138831360e+18
4.032965931863727793e-04,-9.069411714878219155e-78,-2.510372819919275403e-68,9.294273065545982745e-31,1.432264579115770286e-13,4.377954529948438477e+12,7.480435850695351296e+18,4.898334049712215040e+18
4.048897795591182322e-04,-8.898383782294530919e-78,-2.446557040332903499e-68,9.229651106303974393e-31,1.416368205392375543e-13,4.343776958623810059e+12,7.450724221890406400e+18,4.879000760428013568e+18
4.064829659318637393e-04,-8.729812758589688794e-78,-2.384363516838956125e-68,9.165280335047367717e-31,1.400643475980134824e-13,4.309841696793236816e+12,7.421010508411648000e+18,4.859665939369055232e+18
4.080761523046092464e-04,-8.563668888664169182e-78,-2.323751009538325918e-68,9.101162394901796750e-31,1.385088531884510506e-13,4.276146842595999512e+12,7.391294719249541120e+18,4.840329592615718912e+18
4.096693386773547535e-04,-8.399922752741118153e-78,-2.264679326893354732e-68,9.037298861154216931e-31,1.369701533702034235e-13,4.242690507740956055e+12,7.361576863390658560e+18,4.820991726252541952e+18
4.112625250501002064e-04,-8.238545262793269684e-78,-2.207109299077074462e-68,8.973691242455359317e-31,1.354480661411948947e-13,4.209470817404858887e+12,7.331856949819481088e+18,4.801652346366475264e+18
4.128557114228457135e-04,-8.079507659005896841e-78,-2.151002751999912164e-68,8.910340982004150083e-31,1.339424114169984471e-13,4.176485910117839844e+12,7.302134987510392832e+18,4.782311459042442240e+18
4.144488977955912206e-04,-7.922781506275577276e-78,-2.096322481996694202e-68,8.847249458714605036e-31,1.324530110104292465e-13,4.143733937660124512e+12,7.272410985437801472e+18,4.762969070366525440e+18
4.160420841683366735e-04,-7.768338690744206417e-78,-2.043032231157105404e-68,8.784417988365146589e-31,1.309796886113460413e-13,4.111213064957880371e+12,7.242684952570926080e+18,4.743625186426110976e+18
4.176352705410821806e-04,-7.616151416368101075e-78,-1.991096663283275141e-68,8.721847824730793362e-31,1.295222697666632697e-13,4.078921469978213867e+12,7.212956897874964480e+18,4.724279813309491200e+18
4.192284569138276878e-04,-7.466192201521789827e-78,-1.940481340458575351e-68,8.659540160698345034e-31,1.280805818605699374e-13,4.046857343625952148e+12,7.183226830310663168e+18,4.704932957105437696e+18
4.208216432865731949e-04,-7.318433875636032823e-78,-1.891152700212022676e-68,8.597496129364819919e-31,1.266544540949516545e-13,4.015018889643555664e+12,7.153494758832841728e+18,4.685584623903944704e+18
4.224148296593186478e-04,-7.172849575869954994e-78,-1.843078033263215762e-68,8.535716805119336202e-31,1.252437174700153034e-13,3.983404324505386719e+12,7.123760692393980928e+18,4.666234819795523584e+18
4.240080160320641549e-04,-7.029412743816701087e-78,-1.796225461832993461e-68,8.474203204708701336e-31,1.238482047651146194e-13,3.952011877319363281e+12,7.094024639943053312e+18,4.646883550871606272e+18
4.256012024048096620e-04,-6.888097122242492664e-78,-1.750563918505482525e-68,8.412956288286930282e-31,1.224677505197732014e-13,3.920839789725132324e+12,7.064286610424785920e+18,4.627530823225024512e+18
4.271943887775551149e-04,-6.748876751858640270e-78,-1.706063125627471856e-68,8.351976960448853778e-31,1.211021910149031598e-13,3.889886315793560059e+12,7.034546612779563008e+18,4.608176642948650496e+18
4.287875751503006220e-04,-6.611725968126169439e-78,-1.662693575231473323e-68,8.291266071248042551e-31,1.197513642542180139e-13,3.859149721929143066e+12,7.004804655941686272e+18,4.588821016136007680e+18
4.303807615230461291e-04,-6.476619398092843825e-78,-1.620426509469181653e-68,8.230824417199338287e-31,1.184151099458379954e-13,3.828628286770395996e+12,6.975060748839274496e+18,4.569463948881445376e+18
4.319739478957915820e-04,-6.343531957262162655e-78,-1.579233901542304101e-68,8.170652742266066640e-31,1.170932694840843251e-13,3.798320301094619141e+12,6.945314900398377984e+18,4.550105447282142720e+18
4.335671342685370891e-04,-6.212438846493974843e-78,-1.539088437118159916e-68,8.110751738832238845e-31,1.157856859314612009e-13,3.768224067717455078e+12,6.915567119542381568e+18,4.530745517433893888e+18
4.351603206412825962e-04,-6.083315548936637871e-78,-1.499963496217714817e-68,8.051122048659924080e-31,1.144922040008248652e-13,3.738337901398932617e+12,6.885817415190501376e+18,4.511384165433513984e+18
4.367535070140281033e-04,-5.956137826990033002e-78,-1.461833135564023725e-68,7.991764263831909949e-31,1.132126700377352845e-13,3.708660128747645020e+12,6.856065796258351104e+18,4.492021397379436544e+18
4.383466933867735562e-04,-5.830881719299473270e-78,-1.424672071379408127e-68,7.932678927680015424e-31,1.119469320029902772e-13,3.679189088125652344e+12,6.826312271654499328e+18,4.472657219369507840e+18
4.399398797595190634e-04,-5.707523537779964428e-78,-1.388455662619927304e-68,7.873866535699024705e-31,1.106948394553396646e-13,3.649923129553543945e+12,6.796556850285090816e+18,4.453291637504922624e+18
4.415330661322645705e-04,-5.586039864670694217e-78,-1.353159894636054982e-68,7.815327536446685178e-31,1.094562435343781221e-13,3.620860614617250977e+12,6.766799541052579840e+18,4.433924657885981696e+18
4.431262525050100234e-04,-5.466407549619242747e-78,-1.318761363248708892e-68,7.757062332429751057e-31,1.082309969436132073e-13,3.591999916376726074e+12,6.737040352853313536e+18,4.414556286612846080e+18
4.447194388777555305e-04,-5.348603706795401799e-78,-1.285237259230076037e-68,7.699071280976321456e-31,1.070189539337082759e-13,3.563339419271637695e+12,6.707279294581245952e+18,4.395186529787227136e+18
4.463126252505010376e-04,-5.232605712034237760e-78,-1.252565353178957470e-68,7.641354695094777668e-31,1.058199702858984420e-13,3.534877519030340332e+12,6.677516375124905984e+18,4.375815393511751680e+18
4.479058116232464905e-04,-5.118391200008059713e-78,-1.220723980780584770e-68,7.583912844319288127e-31,1.046339032955769065e-13,3.506612622578661133e+12,6.647751603369390080e+18,4.356442883890619392e+18
4.494989979959919976e-04,-5.005938061427056832e-78,-1.189692028441138555e-68,7.526745955542218225e-31,1.034606117560494213e-13,3.478543147950963379e+12,6.617984988196754432e+18,4.337069007026785792e+18
4.510921843687375047e-04,-4.895224440268342356e-78,-1.159448919287459447e-68,7.469854213833623672e-31,1.022999559424576569e-13,3.450667524198851562e+12,6.588216538484839424e+18,4.317693769024640000e+18
4.526853707414830118e-04,-4.786228731033015833e-78,-1.129974599522641805e-68,7.413237763247849274e-31,1.011517975958664902e-13,3.422984191303423828e+12,6.558446263106879488e+18,4.298317175990466560e+18
4.542785571142284647e-04,-4.678929576031099812e-78,-1.101249525128492132e-68,7.356896707617616750e-31,1.000159999075151214e-13,3.395491600086023926e+12,6.528674170932915200e+18,4.278939234031895040e+18
4.558717434869739718e-04,-4.573305862693895541e-78,-1.073254648905991349e-68,7.300831111335596321e-31,9.889242750323059718e-14,3.368188212120698730e+12,6.498900270828624896e+18,4.259559949256010240e+18
4.574649298597194789e-04,-4.469336720913708789e-78,-1.045971407845236370e-68,7.245041000123754600e-31,9.778094642800160322e-14,3.341072499647029297e+12,6.469124571654582272e+18,4.240179327770245632e+18
4.590581162324649319e-04,-4.367001520410464453e-78,-1.019381710816401292e-68,7.189526361790567236e-31,9.668142413071009349e-14,3.314142945483986816e+12,6.439347082269064192e+18,4.220797375681858560e+18
4.606513026052104390e-04,-4.266279868124989431e-78,-9.934679265736293099e-69,7.134287146976242575e-31,9.559372944901959289e-14,3.287398042942055176e+12,6.409567811524825088e+18,4.201414099100982784e+18
4.622444889779559461e-04,-4.167151605638836724e-78,-9.682128720638616207e-69,7.079323269886290898e-31,9.451773259442004797e-14,3.260836295740891113e+12,6.379786768272291840e+18,4.182029504137121280e+18
4.638376753507013990e-04,-4.069596806620173758e-78,-9.435998010328566550e-69,7.024634609013319243e-31,9.345330513742453015e-14,3.234456217922239258e+12,6.350003961355512832e+18,4.162643596902288896e+18
4.654308617234469061e-04,-3.973595774295567125e-78,-9.196123929208481653e-69,6.970221007847466084e-31,9.240031999291837220e-14,3.208256333767013672e+12,6.320219399615664128e+18,4.143256383508405760e+18
4.670240480961924132e-04,-3.879129038947493565e-78,-8.962347420404926957e-69,6.916082275575512635e-31,9.135865140565939989e-14,3.182235177710677734e+12,6.290433091891695616e+18,4.123867870068026880e+18
4.686172344689379203e-04,-3.786177355437102108e-78,-8.734513470298982061e-69,6.862218187768782893e-31,9.032817493592540933e-14,3.156391294261526855e+12,6.260645047016809472e+18,4.104478062693440512e+18
4.702104208416833732e-04,-3.694721700752214402e-78,-8.512471005737676593e-69,6.808628487060135455e-31,8.930876744530959671e-14,3.130723237916569336e+12,6.230855273821193216e+18,4.085086967496595456e+18
4.718036072144288803e-04,-3.604743271580062770e-78,-8.296072793858279991e-69,6.755312883809976145e-31,8.830030708266126468e-14,3.105229573081650391e+12,6.201063781132657664e+18,4.065694590594045440e+18
4.733967935871743874e-04,-3.516223481904774108e-78,-8.085175344459194069e-69,6.702271056761748662e-31,8.730267327017077035e-14,3.079908873988106445e+12,6.171270577773681664e+18,4.046300938100425216e+18
4.749899799599198403e-04,-3.429143960629108744e-78,-7.879638814852418222e-69,6.649502653686686885e-31,8.631574668959603916e-14,3.054759724613375000e+12,6.141475672563178496e+18,4.026906016130407936e+18
4.765831663326653474e-04,-3.343486549220349727e-78,-7.679326917134703709e-69,6.597007292018278154e-31,8.533940926863113676e-14,3.029780718600322754e+12,6.111679074316816384e+18,4.007509830801384448e+18
4.781763527054108546e-04,-3.259233299380075053e-78,-7.484106827815970154e-69,6.544784559476400730e-31,8.437354416741349116e-14,3.004970459177289062e+12,6.081880791844132864e+18,3.988112388230479872e+18
4.797695390781563617e-04,-3.176366470737543875e-78,-7.293849099744816534e-69,6.492834014681349137e-31,8.341803576516908336e-14,2.980327559080911621e+12,6.052080833954485248e+18,3.968713694536283648e+18
4.813627254509018146e-04,-3.094868528566446450e-78,-7.108427576272955138e-69,6.441155187757883128e-31,8.247276964699447083e-14,2.955850640474922852e+12,6.022279209450349568e+18,3.949313755838359040e+18
4.829559118236473217e-04,-3.014722141524827021e-78,-6.927719307601474867e-69,6.389747580929395756e-31,8.153763259077314436e-14,2.931538334874145508e+12,5.992475927132914688e+18,3.929912578255332864e+18
4.845490981963928288e-04,-2.935910179417906856e-78,-6.751604469253662500e-69,6.338610669102419481e-31,8.061251255422623119e-14,2.907389283064643555e+12,5.962670995800500224e+18,3.910510167906886656e+18
4.861422845691382817e-04,-2.858415710983584029e-78,-6.579966282620120487e-69,6.287743900441482594e-31,7.969729866209462862e-14,2.883402135029561523e+12,5.932864424244754432e+18,3.891106530913218560e+18
4.877354709418837888e-04,-2.782222001700352049e-78,-6.412690937523558818e-69,6.237146696934567304e-31,7.879188119345205068e-14,2.859575549871997559e+12,5.903056221254591488e+18,3.871701673396029952e+18
4.893286573146292959e-04,-2.707312511617484856e-78,-6.249667516752061297e-69,6.186818454949233422e-31,7.789615156914751111e-14,2.835908195737989746e+12,5.873246395615043584e+18,3.852295601477735936e+18
4.909218436873746946e-04,-2.633670893207155026e-78,-6.090787922510537684e-69,6.136758545779551288e-31,7.701000233937580376e-14,2.812398749741303711e+12,5.843434956107975680e+18,3.832888321281270272e+18
4.925150300601202017e-04,-2.561280989238320249e-78,-5.935946804741713156e-69,6.086966316183957776e-31,7.613332717137358220e-14,2.789045897890423340e+12,5.813621911513626624e+18,3.813479838930032128e+18
4.941082164328657088e-04,-2.490126830672190169e-78,-5.785041491269284173e-69,6.037441088914214063e-31,7.526602083724218733e-14,2.765848335012426758e+12,5.783807270607049728e+18,3.794070160548078592e+18
4.957014028056112159e-04,-2.420192634578948538e-78,-5.637971919716555505e-69,5.988182163235516819e-31,7.440797920189315845e-14,2.742804764678369629e+12,5.753991042157071360e+18,3.774659292259935232e+18
4.972945891783567230e-04,-2.351462802075608930e-78,-5.494640571155759202e-69,5.939188815437912595e-31,7.355909921111609998e-14,2.719913899132269531e+12,5.724173234930471936e+18,3.755247240190755840e+18
4.988877755511022302e-04,-2.283921916284734573e-78,-5.354952405443844194e-69,5.890460299339185302e-31,7.271927887976884049e-14,2.697174459217481445e+12,5.694353857690970112e+18,3.735834010466873856e+18
